"","Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay"
"151",2008,12,1,1,NA,1554,NA,1713,"OO",5554,"N220SW",NA,79,NA,NA,NA,"SFO","SBA",262,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"152",2008,12,1,1,NA,1555,NA,1745,"UA",562,"",NA,110,NA,NA,NA,"SFO","PDX",550,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"153",2008,12,1,1,NA,1555,NA,1750,"MQ",4515,"N613MQ",NA,115,NA,NA,NA,"ORD","TUL",585,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"154",2008,12,1,1,NA,1600,NA,1802,"OH",6579,"N676CA",NA,122,NA,NA,NA,"JFK","PIT",340,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"155",2008,12,1,1,NA,1600,NA,1814,"OO",6198,"N778SK",NA,74,NA,NA,NA,"ORD","SDF",286,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"156",2008,12,1,1,NA,1605,NA,1700,"MQ",3957,"N698MQ",NA,55,NA,NA,NA,"ORD","MSN",109,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"157",2008,12,1,1,NA,1606,NA,1708,"YV",2846,"N989HA",NA,62,NA,NA,NA,"FLG","PHX",119,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"158",2008,12,1,1,NA,1608,NA,1745,"OO",5443,"N288SW",NA,97,NA,NA,NA,"SFO","MFR",329,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"159",2008,12,1,1,NA,1609,NA,1705,"YV",7084,"N47202",NA,56,NA,NA,NA,"MSN","ORD",109,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"160",2008,12,1,1,NA,1610,NA,1705,"MQ",4066,"N689MQ",NA,115,NA,NA,NA,"BUF","ORD",473,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"161",2008,12,1,1,NA,1610,NA,1735,"FL",797,"N978AT",NA,85,NA,NA,NA,"LGA","RIC",292,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"162",2008,12,1,1,NA,1615,NA,1723,"OO",5770,"N563SW",NA,68,NA,NA,NA,"PDX","MFR",222,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"163",2008,12,1,1,NA,1618,NA,1809,"OO",6719,"N957SW",NA,111,NA,NA,NA,"MSO","DEN",679,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"164",2008,12,1,1,NA,1619,NA,1720,"YV",7140,"N77181",NA,61,NA,NA,NA,"ORD","CID",196,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"165",2008,12,1,1,NA,1620,NA,1703,"OO",5724,"N216SW",NA,43,NA,NA,NA,"SFO","MOD",78,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"166",2008,12,1,1,NA,1620,NA,1725,"OO",2814,"N506CA",NA,65,NA,NA,NA,"DSM","MKE",311,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"167",2008,12,1,1,NA,1620,NA,1736,"OO",5428,"N568SW",NA,76,NA,NA,NA,"ACV","SFO",250,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"168",2008,12,1,1,NA,1628,NA,1829,"OO",5958,"N924SW",NA,61,NA,NA,NA,"ORD","IND",177,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"169",2008,12,1,1,NA,1635,NA,1820,"AA",1507,"N227AA",NA,105,NA,NA,NA,"MEM","DFW",432,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"170",2008,12,1,1,NA,1637,NA,1836,"YV",7269,"N511MJ",NA,119,NA,NA,NA,"IAD","ATL",533,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"171",2008,12,1,1,NA,1639,NA,1808,"YV",7253,"N513MJ",NA,89,NA,NA,NA,"BDL","IAD",326,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"172",2008,12,1,1,NA,1642,NA,1813,"OO",5788,"N284YV",NA,91,NA,NA,NA,"LAS","FAT",258,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"173",2008,12,1,1,NA,1645,NA,1812,"OH",6463,"",NA,147,NA,NA,NA,"CVG","DFW",812,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"174",2008,12,1,1,NA,1645,NA,1836,"OO",6250,"N705SK",NA,51,NA,NA,NA,"ORD","GRR",137,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"175",2008,12,1,1,NA,1646,NA,1804,"OO",6298,"N743SK",NA,78,NA,NA,NA,"DSM","ORD",299,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"176",2008,12,1,1,NA,1650,NA,1742,"OO",6153,"N764SK",NA,52,NA,NA,NA,"ORD","ATW",160,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"177",2008,12,1,1,NA,1650,NA,1814,"OO",4456,"N865AS",NA,84,NA,NA,NA,"MSO","SLC",436,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"178",2008,12,1,1,NA,1652,NA,1747,"OO",6672,"N941SW",NA,55,NA,NA,NA,"ORD","GRB",174,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"179",2008,12,1,1,NA,1655,NA,1825,"OO",4760,"N430SW",NA,90,NA,NA,NA,"SLC","MSO",436,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"180",2008,12,1,1,NA,1657,NA,1746,"OO",5794,"N298SW",NA,49,NA,NA,NA,"SEA","PDX",129,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"181",2008,12,1,1,NA,1659,NA,1909,"OH",6617,"N676CA",NA,190,NA,NA,NA,"JFK","ORD",740,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"182",2008,12,1,1,NA,1700,NA,1840,"EV",4915,"N754EV",NA,100,NA,NA,NA,"CAK","ATL",528,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"183",2008,12,1,1,NA,1701,NA,1730,"OO",5802,"N932SW",NA,89,NA,NA,NA,"LEX","ORD",323,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"184",2008,12,1,1,NA,1710,NA,1751,"OO",5932,"N918SW",NA,101,NA,NA,NA,"CRW","ORD",416,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"185",2008,12,1,1,NA,1710,NA,1835,"MQ",4178,"N656MQ",NA,145,NA,NA,NA,"RIC","ORD",642,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"186",2008,12,1,1,NA,1715,NA,1814,"OO",5790,"N271YV",NA,59,NA,NA,NA,"SFO","CIC",153,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"187",2008,12,1,1,NA,1715,NA,1818,"OO",5766,"N292SW",NA,63,NA,NA,NA,"MFR","PDX",222,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"188",2008,12,1,1,NA,1720,NA,1740,"OO",2773,"N403SW",NA,80,NA,NA,NA,"CLE","MKE",328,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"189",2008,12,1,1,NA,1720,NA,1900,"OO",2875,"N495CA",NA,160,NA,NA,NA,"EWR","MKE",725,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"190",2008,12,1,1,NA,1720,NA,2055,"MQ",3531,"N510MQ",NA,155,NA,NA,NA,"DFW","CLE",1021,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"191",2008,12,1,1,NA,1725,NA,1742,"9E",2251,"",NA,77,NA,NA,NA,"SDF","MEM",320,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"192",2008,12,1,1,NA,1725,NA,1825,"MQ",3969,"N698MQ",NA,60,NA,NA,NA,"MSN","ORD",109,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"193",2008,12,1,1,NA,1725,NA,1905,"MQ",4265,"N628MQ",NA,100,NA,NA,NA,"SGF","ORD",438,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"194",2008,12,1,1,NA,1730,NA,1830,"WN",45,"N234WN",NA,60,NA,NA,NA,"DAL","HOU",239,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"195",2008,12,1,1,NA,1730,NA,1930,"MQ",3921,"N621MQ",NA,120,NA,NA,NA,"MEM","ORD",491,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"196",2008,12,1,1,NA,1734,NA,1830,"YV",7146,"N75995",NA,116,NA,NA,NA,"TYS","ORD",475,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"197",2008,12,1,1,NA,1735,NA,2034,"OH",6475,"N371CA",NA,119,NA,NA,NA,"MKE","ATL",669,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"198",2008,12,1,1,NA,1740,NA,1905,"AA",490,"N413AA",NA,85,NA,NA,NA,"XNA","DFW",281,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"199",2008,12,1,1,NA,1741,NA,1903,"OO",5554,"N220SW",NA,82,NA,NA,NA,"SBA","SFO",262,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"200",2008,12,1,1,NA,1741,NA,1949,"UA",1516,"",NA,128,NA,NA,NA,"MCO","IAD",758,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"201",2008,12,1,1,NA,1742,NA,1920,"OO",5473,"N563SW",NA,98,NA,NA,NA,"MFR","SFO",329,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"202",2008,12,1,1,NA,1745,NA,1830,"MQ",3086,"N808MQ",NA,45,NA,NA,NA,"SAN","LAX",109,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"203",2008,12,1,1,NA,1747,NA,1853,"US",242,"",NA,66,NA,NA,NA,"SNA","LAS",226,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"204",2008,12,1,1,NA,1748,NA,1900,"YV",7140,"N77181",NA,72,NA,NA,NA,"CID","ORD",196,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"205",2008,12,1,1,NA,1750,NA,1944,"OO",5973,"N768SK",NA,174,NA,NA,NA,"DEN","MFR",964,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"206",2008,12,1,1,NA,1751,NA,1905,"OO",5438,"N295SW",NA,74,NA,NA,NA,"BFL","SFO",238,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"207",2008,12,1,1,NA,1752,NA,1949,"OO",6060,"N962SW",NA,57,NA,NA,NA,"ORD","LAN",179,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"208",2008,12,1,1,NA,1755,NA,1830,"OO",5724,"N216SW",NA,35,NA,NA,NA,"MOD","SFO",78,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"209",2008,12,1,1,NA,1755,NA,1900,"WN",1597,"N219WN",NA,65,NA,NA,NA,"LAX","SJC",308,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"210",2008,12,1,1,NA,1755,NA,1905,"AA",1235,"N450AA",NA,70,NA,NA,NA,"ORD","STL",258,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"211",2008,12,1,1,NA,1755,NA,1930,"AA",860,"N448AA",NA,95,NA,NA,NA,"MFE","DFW",468,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"212",2008,12,1,1,NA,1800,NA,1900,"WN",48,"N418WN",NA,60,NA,NA,NA,"HOU","DAL",239,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"213",2008,12,1,1,NA,1800,NA,1954,"OO",5946,"N465SW",NA,114,NA,NA,NA,"ICT","ORD",588,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"214",2008,12,1,1,NA,1800,NA,2045,"US",210,"",NA,105,NA,NA,NA,"SMF","PHX",647,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"215",2008,12,1,1,NA,1801,NA,1949,"OO",5858,"N915SW",NA,108,NA,NA,NA,"XNA","ORD",522,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"216",2008,12,1,1,NA,1801,NA,2016,"OO",5792,"N561SW",NA,135,NA,NA,NA,"RDM","SFO",462,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"217",2008,12,1,1,NA,1804,NA,2000,"OO",6023,"N726SK",NA,116,NA,NA,NA,"MEM","ORD",491,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"218",2008,12,1,1,NA,1805,NA,1930,"MQ",3171,"N824MQ",NA,85,NA,NA,NA,"SJC","SNA",342,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"219",2008,12,1,1,NA,1805,NA,2005,"MQ",4135,"N513MQ",NA,60,NA,NA,NA,"ORD","IND",177,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"220",2008,12,1,1,NA,1807,NA,2009,"OO",5884,"N916SW",NA,122,NA,NA,NA,"TUL","ORD",585,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"221",2008,12,1,1,NA,1813,NA,1922,"OO",6153,"N764SK",NA,69,NA,NA,NA,"ATW","ORD",160,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"222",2008,12,1,1,NA,1814,NA,1916,"OO",6672,"N941SW",NA,62,NA,NA,NA,"GRB","ORD",174,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"223",2008,12,1,1,NA,1815,NA,1925,"WN",3749,"N738CB",NA,70,NA,NA,NA,"SAN","LAS",258,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"224",2008,12,1,1,NA,1815,NA,2010,"MQ",4514,"N613MQ",NA,115,NA,NA,NA,"TUL","ORD",585,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"225",2008,12,1,1,NA,1817,NA,1938,"OO",5451,"N568SW",NA,81,NA,NA,NA,"SFO","ACV",250,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"226",2008,12,1,1,NA,1829,NA,2050,"9E",2151,"",NA,141,NA,NA,NA,"LGA","GRR",618,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"227",2008,12,1,1,NA,1830,NA,1930,"MQ",3017,"N855MQ",NA,60,NA,NA,NA,"LAX","FAT",209,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"228",2008,12,1,1,NA,1832,NA,2010,"OO",5443,"N288SW",NA,98,NA,NA,NA,"MFR","SFO",329,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"229",2008,12,1,1,NA,1832,NA,2025,"OH",6578,"N676CA",NA,113,NA,NA,NA,"PIT","JFK",340,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"230",2008,12,1,1,NA,1835,NA,2130,"B6",446,"N645JB",NA,175,NA,NA,NA,"TPA","BOS",1185,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"231",2008,12,1,1,NA,1836,NA,1921,"OO",5748,"N295UX",NA,45,NA,NA,NA,"LAX","CLD",86,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"232",2008,12,1,1,NA,1836,NA,1958,"OO",5437,"N301YV",NA,82,NA,NA,NA,"LAX","MRY",267,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"233",2008,12,1,1,NA,1838,NA,1940,"OO",5790,"N271YV",NA,62,NA,NA,NA,"CIC","SFO",153,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"234",2008,12,1,1,NA,1840,NA,2007,"OO",5710,"N271YV",NA,87,NA,NA,NA,"FAT","LAS",258,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"235",2008,12,1,1,NA,1840,NA,2152,"OH",6354,"",NA,132,NA,NA,NA,"DFW","CVG",812,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"236",2008,12,1,1,NA,1845,NA,1918,"OO",6198,"N778SK",NA,93,NA,NA,NA,"SDF","ORD",286,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"237",2008,12,1,1,NA,1845,NA,2032,"UA",278,"",NA,107,NA,NA,NA,"PDX","SFO",550,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"238",2008,12,1,1,NA,1848,NA,1958,"OO",6667,"N918SW",NA,130,NA,NA,NA,"CID","DEN",692,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"239",2008,12,1,1,NA,1850,NA,1905,"WN",2333,"N396SW",NA,75,NA,NA,NA,"BOI","RNO",335,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"240",2008,12,1,1,NA,1850,NA,2014,"OO",4419,"N430SW",NA,84,NA,NA,NA,"MSO","SLC",436,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"241",2008,12,1,1,NA,1850,NA,2020,"MQ",3185,"N854MQ",NA,90,NA,NA,NA,"SFO","SNA",372,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"242",2008,12,1,1,NA,1855,NA,1920,"OO",5958,"N924SW",NA,85,NA,NA,NA,"IND","ORD",177,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"243",2008,12,1,1,NA,1907,NA,1905,"OO",6168,"N705SK",NA,58,NA,NA,NA,"GRR","ORD",137,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"244",2008,12,1,1,NA,1908,NA,2001,"OO",5580,"N235SW",NA,53,NA,NA,NA,"LAX","SAN",109,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"245",2008,12,1,1,NA,1910,NA,2059,"YV",7269,"N511MJ",NA,109,NA,NA,NA,"ATL","IAD",533,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"246",2008,12,1,1,NA,1920,NA,2020,"WN",47,"N330SW",NA,60,NA,NA,NA,"HOU","HRL",276,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"247",2008,12,1,1,NA,1920,NA,2025,"MQ",3027,"N808MQ",NA,65,NA,NA,NA,"LAX","MRY",267,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"248",2008,12,1,1,NA,1920,NA,2234,"OH",6821,"N693CA",NA,254,NA,NA,NA,"JFK","IAH",1417,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"249",2008,12,1,1,NA,1925,NA,2034,"OO",4901,"N803SK",NA,69,NA,NA,NA,"SLC","BOI",291,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"250",2008,12,1,1,NA,1930,NA,2040,"WN",1684,"N219WN",NA,70,NA,NA,NA,"SJC","ONT",333,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"251",2008,12,1,1,NA,1931,NA,2034,"OO",5775,"N218SW",NA,63,NA,NA,NA,"LAX","IPL",181,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"252",2008,12,1,1,NA,1935,NA,2017,"OO",5452,"N235SW",NA,42,NA,NA,NA,"SFO","MRY",77,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"253",2008,12,1,1,NA,1935,NA,2050,"OO",2817,"N495CA",NA,75,NA,NA,NA,"MKE","MSP",297,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"254",2008,12,1,1,NA,1935,NA,2130,"9E",2161,"",NA,115,NA,NA,NA,"RDU","IND",489,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"255",2008,12,1,1,NA,1935,NA,2245,"AA",2075,"N4WMAA",NA,250,NA,NA,NA,"EWR","DFW",1372,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"256",2008,12,1,1,NA,1941,NA,2025,"OO",5748,"N295UX",NA,44,NA,NA,NA,"CLD","LAX",86,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"257",2008,12,1,1,NA,1945,NA,2055,"9E",2290,"",NA,70,NA,NA,NA,"MEM","FSM",249,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"258",2008,12,1,1,NA,1945,NA,2122,"OO",5548,"N563SW",NA,97,NA,NA,NA,"SFO","MFR",329,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"259",2008,12,1,1,NA,1945,NA,2233,"B6",440,"N228JB",NA,168,NA,NA,NA,"MCO","BOS",1121,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"260",2008,12,1,1,NA,1950,NA,2037,"OO",6388,"",NA,107,NA,NA,NA,"BOI","SFO",522,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"261",2008,12,1,1,NA,1950,NA,2240,"WN",1938,"N352SW",NA,110,NA,NA,NA,"LAS","BOI",520,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"262",2008,12,1,1,NA,1953,NA,2046,"OO",5594,"N223SW",NA,53,NA,NA,NA,"LAX","SAN",109,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"263",2008,12,1,1,NA,1955,NA,2120,"MQ",3182,"N824MQ",NA,85,NA,NA,NA,"SNA","SFO",372,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"264",2008,12,1,1,NA,1955,NA,2125,"WN",2040,"N341SW",NA,90,NA,NA,NA,"SFO","SAN",447,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"265",2008,12,1,1,NA,1959,NA,2104,"OO",5707,"N582SW",NA,65,NA,NA,NA,"ACV","SMF",207,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"266",2008,12,1,1,NA,2000,NA,2100,"MQ",3050,"N855MQ",NA,60,NA,NA,NA,"FAT","LAX",209,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"267",2008,12,1,1,NA,2000,NA,2100,"WN",56,"N671SW",NA,60,NA,NA,NA,"HOU","DAL",239,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"268",2008,12,1,1,NA,2000,NA,2154,"DL",829,"N639DL",NA,114,NA,NA,NA,"DCA","ATL",547,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"269",2008,12,1,1,NA,2006,NA,2104,"OO",5676,"N567SW",NA,58,NA,NA,NA,"FAT","SFO",158,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"270",2008,12,1,1,NA,2010,NA,2110,"WN",961,"N724SW",NA,60,NA,NA,NA,"SJC","BUR",296,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"271",2008,12,1,1,NA,2015,NA,2030,"OO",6060,"N962SW",NA,75,NA,NA,NA,"LAN","ORD",179,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"272",2008,12,1,1,NA,2020,NA,2115,"OO",5421,"N235SW",NA,55,NA,NA,NA,"SAN","LAX",109,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"273",2008,12,1,1,NA,2025,NA,2055,"WN",1800,"N382SW",NA,90,NA,NA,NA,"PIT","MDW",402,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"274",2008,12,1,1,NA,2025,NA,2140,"MQ",3153,"N821MQ",NA,75,NA,NA,NA,"SJC","SNA",342,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"275",2008,12,1,1,NA,2030,NA,2201,"OO",5710,"N271YV",NA,91,NA,NA,NA,"LAS","FAT",258,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"276",2008,12,1,1,NA,2035,NA,2050,"MQ",4296,"N513MQ",NA,75,NA,NA,NA,"IND","ORD",177,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"277",2008,12,1,1,NA,2035,NA,2122,"OO",5564,"N220SW",NA,47,NA,NA,NA,"SMF","SFO",86,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"278",2008,12,1,1,NA,2045,NA,2122,"OO",5452,"N235SW",NA,37,NA,NA,NA,"MRY","SFO",77,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"279",2008,12,1,1,NA,2045,NA,2145,"MQ",3019,"N805MQ",NA,60,NA,NA,NA,"LAX","FAT",209,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"280",2008,12,1,1,NA,2045,NA,2155,"MQ",3150,"N854MQ",NA,70,NA,NA,NA,"SNA","SJC",342,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"281",2008,12,1,1,NA,2045,NA,2300,"WN",1693,"N329SW",NA,75,NA,NA,NA,"SEA","BOI",399,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"282",2008,12,1,1,NA,2050,NA,2055,"WN",1401,"N302SW",NA,65,NA,NA,NA,"BOI","GEG",287,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"283",2008,12,1,1,NA,2050,NA,2131,"OO",5716,"N561SW",NA,41,NA,NA,NA,"SFO","MOD",78,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"284",2008,12,1,1,NA,2050,NA,2155,"WN",3952,"N408WN",NA,65,NA,NA,NA,"LAS","BUR",223,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"285",2008,12,1,1,NA,2050,NA,2255,"WN",407,"N312SW",NA,65,NA,NA,NA,"LAS","PHX",256,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"286",2008,12,1,1,NA,2054,NA,2200,"OO",5775,"N218SW",NA,66,NA,NA,NA,"IPL","LAX",181,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"287",2008,12,1,1,NA,2056,NA,2139,"YV",2716,"N97325",NA,103,NA,NA,NA,"PHX","FAT",493,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"288",2008,12,1,1,NA,2057,NA,2125,"YV",2781,"N930LR",NA,88,NA,NA,NA,"PHX","BFL",425,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"289",2008,12,1,1,NA,2100,NA,2152,"OO",4726,"N435SW",NA,112,NA,NA,NA,"SLC","MFR",575,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"290",2008,12,1,1,NA,2100,NA,2203,"OO",5705,"N584SW",NA,63,NA,NA,NA,"PDX","MFR",222,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"291",2008,12,1,1,NA,2105,NA,2200,"OO",5595,"N223SW",NA,55,NA,NA,NA,"SAN","LAX",109,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"292",2008,12,1,1,NA,2115,NA,8,"OO",6698,"N918SW",NA,113,NA,NA,NA,"DEN","CID",692,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"293",2008,12,1,1,NA,2125,NA,2228,"OO",5709,"N582SW",NA,63,NA,NA,NA,"SMF","ACV",207,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"294",2008,12,1,1,NA,2125,NA,2232,"YV",2791,"N7305V",NA,67,NA,NA,NA,"LAS","FAT",258,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"295",2008,12,1,1,NA,2125,NA,2233,"OH",6465,"N554CA",NA,128,NA,NA,NA,"ATL","IAH",689,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"296",2008,12,1,1,NA,2128,NA,2324,"OO",5738,"N295SW",NA,116,NA,NA,NA,"SFO","RDM",462,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"297",2008,12,1,1,NA,2129,NA,2341,"OO",6715,"N405SW",NA,132,NA,NA,NA,"DEN","MSO",679,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"298",2008,12,1,1,NA,2130,NA,2250,"WN",898,"N724SW",NA,80,NA,NA,NA,"BUR","OAK",325,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"299",2008,12,1,1,NA,2133,NA,2255,"9E",2918,"",NA,82,NA,NA,NA,"DTW","ITH",353,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"300",2008,12,1,1,NA,2134,NA,2232,"YV",7116,"N650ML",NA,58,NA,NA,NA,"ORD","SPI",174,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"301",2008,12,1,1,NA,2134,NA,2256,"9E",2993,"",NA,82,NA,NA,NA,"DTW","BGM",378,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"302",2008,12,1,1,NA,2140,NA,2230,"MQ",4379,"N630MQ",NA,50,NA,NA,NA,"ORD","PIA",130,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"303",2008,12,1,1,NA,2145,NA,2300,"WN",2127,"N341SW",NA,75,NA,NA,NA,"SAN","LAS",258,NA,NA,1,"C",0,NA,NA,NA,NA,NA
